level_0	level_1	weight
Derl2	Cerk	1.0
Derl2	Ckb	1.0
Derl2	Cln5	1.0
Derl2	Cmas	1.0
Derl2	Cnih1	1.0
Derl2	Cnot8	1.0
Derl2	Cnppd1	1.0
Derl2	Col1a2	1.0
Derl2	Colgalt1	1.0
Derl2	Copz1	1.0
Derl2	Copz2	1.0
Derl2	Cst3	1.0
Derl2	Ctsa	1.0
Derl2	Ctsb	1.0
Derl2	D8Ertd738e	1.0
Derl2	Dbnl	1.0
Derl2	Ddost	1.0
Derl2	Derl1	1.0
Desi2	0610009B22Rik	1.0
Desi2	1110032A03Rik	1.0
Desi2	1810030O07Rik	1.0
Desi2	4933434E20Rik	1.0
Desi2	Abraxas2	1.0
Desi2	Acbd5	1.0
Desi2	Adam17	1.0
Desi2	Adcy7	1.0
Desi2	Ankrd49	1.0
Desi2	Anp32a	1.0
Desi2	Arl5a	1.0
Desi2	Armcx3	1.0
Desi2	Aspn	1.0
Desi2	Bicc1	1.0
Desi2	Blmh	1.0
Desi2	C1d	1.0
Desi2	C1galt1	1.0
Desi2	C1galt1c1	1.0
Desi2	Ccdc28b	1.0
Desi2	Ccnb1	1.0
Desi2	Ccnb2	1.0
Desi2	Cd34	1.0
Desi2	Cd48	1.0
Desi2	Cdk11b	1.0
Desi2	Cdk8	1.0
Desi2	Cep57	1.0
Desi2	Cfap36	1.0
Desi2	Cggbp1	1.0
Desi2	Ciao2a	1.0
Desi2	Col5a2	1.0
Desi2	Commd7	1.0
Desi2	Ctcf	1.0
Desi2	Ctps2	1.0
Desi2	Dcps	1.0
Desi2	Dcun1d1	1.0
Det1	Agpat1	1.0
Det1	Atp11a	1.0
Det1	Ccdc9b	1.0
Det1	Cdc37l1	1.0
Det1	Cep68	1.0
Dexi	2310061I04Rik	1.0
Dexi	Acss2	1.0
Dexi	Aldh4a1	1.0
Dexi	Arl2bp	1.0
Dexi	Asb8	1.0
Dexi	Atp1b1	1.0
Dexi	Atp5a1	1.0
Dexi	Atp5g3	1.0
Dexi	Atp5k	1.0
Dexi	Bckdhb	1.0
Dexi	Casq2	1.0
Dexi	Cisd1	1.0
Dexi	Clpb	1.0
Dexi	Clybl	1.0
Dexi	Cox5b	1.0
Dexi	Ctnna1	1.0
Dexi	Ctsf	1.0
Dexi	Cyc1	1.0
Dexi	Dele1	1.0
Dgat2	Acaa2	1.0
Dgat2	Acad11	1.0
Dgat2	Acadvl	1.0
Dgat2	Aco2	1.0
Dgat2	Acox1	1.0
Dgat2	Acss1	1.0
Dgat2	Alas1	1.0
Dgat2	Art3	1.0
Dgat2	Atp1a2	1.0
Dgat2	Atp2a2	1.0
Dgat2	C030006K11Rik	1.0
Dgat2	Ckmt2	1.0
Dgat2	Coq8a	1.0
Dgat2	Cpt2	1.0
Dgat2	Cyp4b1	1.0
Dgcr6	2610507B11Rik	1.0
Dgcr6	Aarsd1	1.0
Dgcr6	Acaa1a	1.0
Dgcr6	Afg1l	1.0
Dgcr6	Aifm2	1.0
Dgcr6	Aig1	1.0
Dgcr6	Alkbh5	1.0
Dgcr6	Alkbh7	1.0
Dgcr6	Anks1	1.0
Dgcr6	Antxr2	1.0
Dgcr6	Aplp2	1.0
Dgcr6	Ascc1	1.0
Dgcr6	Atp5pb	1.0
Dgcr6	Bcs1l	1.0
Dgcr6	Bod1	1.0
Dgcr6	Bola3	1.0
Dgcr6	Bphl	1.0
Dgcr6	Bzw2	1.0
Dgcr6	Cd99l2	1.0
Dgcr6	Cenpv	1.0
Dgcr6	Chchd7	1.0
Dgcr6	Cisd3	1.0
Dgcr6	Cox6b1	1.0
Dgkd	Acly	1.0
Dglucy	Aamdc	1.0
Dglucy	AI597479	1.0
Dglucy	Aifm1	1.0
Dglucy	C1qbp	1.0
Dglucy	Cars2	1.0
Dglucy	Cpox	1.0
Dglucy	Crybg3	1.0
Dglucy	Cul4a	1.0
Dglucy	Cyb5d2	1.0
Dguok	Acp6	1.0
Dguok	Acsf3	1.0
Dguok	Adsl	1.0
Dguok	Cog6	1.0
Dguok	Ctnnal1	1.0
Dguok	Cyhr1	1.0
Dhdds	0610010K14Rik	1.0
Dhdds	2410004B18Rik	1.0
Dhdds	9530068E07Rik	1.0
Dhdds	A430005L14Rik	1.0
Dhdds	Aamp	1.0
Dhdds	Actl6a	1.0
Dhdds	Adprh	1.0
Dhdds	Alg1	1.0
Dhdds	Ap2s1	1.0
Dhdds	App	1.0
Dhdds	Arf1	1.0
Dhdds	Arpin	1.0
Dhdds	Atic	1.0
Dhdds	Atp6ap1	1.0
Dhdds	Atp6v0d1	1.0
Dhdds	Atp6v1g1	1.0
Dhdds	Atraid	1.0
Dhdds	Bub3	1.0
Dhdds	Calm3	1.0
Dhdds	Ccdc32	1.0
Dhdds	Cerk	1.0
Dhdds	Ckb	1.0
Dhdds	Cln5	1.0
Dhdds	Cmas	1.0
Dhdds	Cnih1	1.0
Dhdds	Cnot8	1.0
Dhdds	Cnppd1	1.0
Dhdds	Col1a2	1.0
Dhdds	Colgalt1	1.0
Dhdds	Copz1	1.0
Dhdds	Copz2	1.0
Dhdds	Cst3	1.0
Dhdds	Ctsa	1.0
Dhdds	Ctsb	1.0
Dhdds	D8Ertd738e	1.0
Dhdds	Dbnl	1.0
Dhdds	Ddost	1.0
Dhdds	Derl1	1.0
Dhdds	Derl2	1.0
Dhps	Akirin2	1.0
Dhps	Ap2a1	1.0
Dhps	Dctn2	1.0
Dhrs1	Babam2	1.0
Dhrs1	Cdc37	1.0
Dhrs11	Cidea	1.0
Dhrs4	Cd59a	1.0
Dhrs7	Cog4	1.0
Dhrs7b	Abhd17a	1.0
Dhrs7b	Alg14	1.0
Dhrs7b	Ap2m1	1.0
Dhrs7b	Ap3d1	1.0
Dhrs7b	Arhgap24	1.0
Dhrs7b	Asna1	1.0
Dhrs7b	Atp6v0b	1.0
Dhrs7b	Aurkaip1	1.0
Dhrs7b	Capzb	1.0
Dhrs7b	Ccdc124	1.0
Dhrs7b	Col15a1	1.0
Dhrs7b	Cope	1.0
Dhrs7b	Copg1	1.0
Dhrs7b	Cops4	1.0
Dhrs7b	Cstf1	1.0
Dhrs7b	Ctsd	1.0
Dhrs7b	Cyp51	1.0
Dhrs7b	Dad1	1.0
Dhx29	Acp2	1.0
Dhx29	Ak6	1.0
Dhx29	Anapc11	1.0
Dhx29	Ap3b1	1.0
Dhx29	Arl6ip4	1.0
Dhx29	Atp6v1d	1.0
Dhx29	Bmpr1a	1.0
Dhx29	Bms1	1.0
Dhx29	Brcc3	1.0
Dhx29	Cacybp	1.0
Dhx29	Ccny	1.0
Dhx29	Ckap5	1.0
Dhx29	Cnot1	1.0
Dhx29	Coa6	1.0
Dhx29	Cops5	1.0
Dhx29	Crnkl1	1.0
Dhx29	Dbi	1.0
Dhx29	Dctn4	1.0
Dhx29	Ddx1	1.0
Dhx29	Decr2	1.0
Dhx36	Adap2	1.0
Dhx36	Arid4a	1.0
Dhx36	Armc8	1.0
Dhx36	Cdk13	1.0
Dhx40	4930453N24Rik	1.0
Dhx40	Adamts2	1.0
Dhx40	Anapc16	1.0
Dhx40	Ankle2	1.0
Dhx40	Arap1	1.0
Dhx40	Ate1	1.0
Dhx40	Atg12	1.0
Dhx40	Atxn7l3b	1.0
Dhx40	Baz1b	1.0
Dhx40	BC005537	1.0
Dhx40	Bloc1s2	1.0
Dhx40	Brms1l	1.0
Dhx40	Cbx1	1.0
Dhx40	Ccdc127	1.0
Dhx40	Cdc123	1.0
Dhx40	Cdc5l	1.0
Dhx40	Chtf8	1.0
Dhx40	Chtop	1.0
Dhx40	Cog5	1.0
Dhx40	Col4a3bp	1.0
Dhx40	Cop1	1.0
Dhx40	Cox16	1.0
Dhx40	Cpd	1.0
Dhx40	Czib	1.0
Dhx9	Api5	1.0
Dhx9	Atl3	1.0
Dhx9	Calm1	1.0
Dhx9	Capza2	1.0
Dhx9	Ccdc25	1.0
Dhx9	Ccdc59	1.0
Dhx9	Cd302	1.0
Dhx9	Cetn3	1.0
Dhx9	Copb1	1.0
Dhx9	Ctss	1.0
Dhx9	Cwf19l2	1.0
Dhx9	Cxcl16	1.0
Diablo	Akirin2	1.0
Diablo	Ap2a1	1.0
Diablo	Dctn2	1.0
Diablo	Dhps	1.0
Dido1	Chd2	1.0
Dip2c	Agpat1	1.0
Dip2c	Atp11a	1.0
Dip2c	Ccdc9b	1.0
Dip2c	Cdc37l1	1.0
Dip2c	Cep68	1.0
Dip2c	Det1	1.0
Dipk1b	Acp6	1.0
Dipk1b	Acsf3	1.0
Dipk1b	Adsl	1.0
Dipk1b	Cog6	1.0
Dipk1b	Ctnnal1	1.0
Dipk1b	Cyhr1	1.0
Dipk1b	Dguok	1.0
Dipk2a	Clip4	1.0
Dis3l	Adck1	1.0
Dis3l	Bcas3	1.0
Dis3l	Cmc2	1.0
Dis3l	Cops8	1.0
Dis3l	Dcun1d2	1.0
Dkc1	Adss	1.0
Dlat	2310061I04Rik	1.0
Dlat	Acss2	1.0
Dlat	Aldh4a1	1.0
Dlat	Arl2bp	1.0
Dlat	Asb8	1.0
Dlat	Atp1b1	1.0
Dlat	Atp5a1	1.0
Dlat	Atp5g3	1.0
Dlat	Atp5k	1.0
Dlat	Bckdhb	1.0
Dlat	Casq2	1.0
Dlat	Cisd1	1.0
Dlat	Clpb	1.0
Dlat	Clybl	1.0
Dlat	Cox5b	1.0
Dlat	Ctnna1	1.0
Dlat	Ctsf	1.0
Dlat	Cyc1	1.0
Dlat	Dele1	1.0
Dlat	Dexi	1.0
Dld	Adk	1.0
Dld	As3mt	1.0
Dld	Atp5j	1.0
Dld	Atp5j2	1.0
Dld	Dbt	1.0
Dlst	2310061I04Rik	1.0
Dlst	Acss2	1.0
Dlst	Aldh4a1	1.0
Dlst	Arl2bp	1.0
Dlst	Asb8	1.0
Dlst	Atp1b1	1.0
Dlst	Atp5a1	1.0
Dlst	Atp5g3	1.0
Dlst	Atp5k	1.0
Dlst	Bckdhb	1.0
Dlst	Casq2	1.0
Dlst	Cisd1	1.0
Dlst	Clpb	1.0
Dlst	Clybl	1.0
Dlst	Cox5b	1.0
Dlst	Ctnna1	1.0
Dlst	Ctsf	1.0
Dlst	Cyc1	1.0
Dlst	Dele1	1.0
Dlst	Dexi	1.0
Dlst	Dlat	1.0
Dmac2	2610507B11Rik	1.0
Dmac2	Aarsd1	1.0
Dmac2	Acaa1a	1.0
Dmac2	Afg1l	1.0
Dmac2	Aifm2	1.0
Dmac2	Aig1	1.0
Dmac2	Alkbh5	1.0
Dmac2	Alkbh7	1.0
Dmac2	Anks1	1.0
Dmac2	Antxr2	1.0
Dmac2	Aplp2	1.0
Dmac2	Ascc1	1.0
Dmac2	Atp5pb	1.0
Dmac2	Bcs1l	1.0
Dmac2	Bod1	1.0
Dmac2	Bola3	1.0
Dmac2	Bphl	1.0
Dmac2	Bzw2	1.0
Dmac2	Cd99l2	1.0
Dmac2	Cenpv	1.0
Dmac2	Chchd7	1.0
Dmac2	Cisd3	1.0
Dmac2	Cox6b1	1.0
Dmac2	Dgcr6	1.0
Dmac2l	Ak3	1.0
Dmac2l	B230118H07Rik	1.0
Dmac2l	Bicd2	1.0
Dmac2l	Brd7	1.0
Dmac2l	Coq3	1.0
Dmap1	Ap1b1	1.0
Dmpk	Ank2	1.0
Dmpk	Ankrd9	1.0
Dmpk	Cds2	1.0
Dmtf1	0610009B22Rik	1.0
Dmtf1	1110032A03Rik	1.0
Dmtf1	1810030O07Rik	1.0
Dmtf1	4933434E20Rik	1.0
Dmtf1	Abraxas2	1.0
Dmtf1	Acbd5	1.0
Dmtf1	Adam17	1.0
Dmtf1	Adcy7	1.0
Dmtf1	Ankrd49	1.0
Dmtf1	Anp32a	1.0
Dmtf1	Arl5a	1.0
Dmtf1	Armcx3	1.0
Dmtf1	Aspn	1.0
Dmtf1	Bicc1	1.0
Dmtf1	Blmh	1.0
Dmtf1	C1d	1.0
Dmtf1	C1galt1	1.0
Dmtf1	C1galt1c1	1.0
Dmtf1	Ccdc28b	1.0
Dmtf1	Ccnb1	1.0
Dmtf1	Ccnb2	1.0
Dmtf1	Cd34	1.0
Dmtf1	Cd48	1.0
Dmtf1	Cdk11b	1.0
Dmtf1	Cdk8	1.0
Dmtf1	Cep57	1.0
Dmtf1	Cfap36	1.0
Dmtf1	Cggbp1	1.0
Dmtf1	Ciao2a	1.0
Dmtf1	Col5a2	1.0
Dmtf1	Commd7	1.0
Dmtf1	Ctcf	1.0
Dmtf1	Ctps2	1.0
Dmtf1	Dcps	1.0
Dmtf1	Dcun1d1	1.0
Dmtf1	Desi2	1.0
Dnaja1	Ahcy	1.0
Dnaja1	Aip	1.0
Dnaja1	Amdhd2	1.0
Dnaja1	Ap1s1	1.0
Dnaja1	Apmap	1.0
Dnaja1	Arfgap2	1.0
Dnaja1	Atg101	1.0
Dnaja1	Atl2	1.0
Dnaja1	Atp6v0c	1.0
Dnaja1	Banf1	1.0
Dnaja1	C1qtnf12	1.0
Dnaja1	Cdc23	1.0
Dnaja1	Cdk4	1.0
Dnaja1	Cdk5rap3	1.0
Dnaja1	Chchd6	1.0
Dnaja1	Chp1	1.0
Dnaja1	Cnpy3	1.0
Dnaja1	Commd1	1.0
Dnaja1	Commd9	1.0
Dnaja1	Cox6a1	1.0
Dnaja1	Cox8a	1.0
Dnaja1	Ddb1	1.0
Dnaja1	Ddx19a	1.0
Dnaja2	2810004N23Rik	1.0
Dnaja2	Abcd3	1.0
Dnaja2	Acad8	1.0
Dnaja2	Atp5mpl	1.0
Dnaja2	Ccng1	1.0
Dnaja2	Chchd3	1.0
Dnaja2	Cnst	1.0
Dnaja2	Coa5	1.0
Dnaja2	Cox14	1.0
Dnaja2	Cox20	1.0
Dnaja2	Daam1	1.0
Dnaja3	2310061I04Rik	1.0
Dnaja3	Acss2	1.0
Dnaja3	Aldh4a1	1.0
Dnaja3	Arl2bp	1.0
Dnaja3	Asb8	1.0
Dnaja3	Atp1b1	1.0
Dnaja3	Atp5a1	1.0
Dnaja3	Atp5g3	1.0
Dnaja3	Atp5k	1.0
Dnaja3	Bckdhb	1.0
Dnaja3	Casq2	1.0
Dnaja3	Cisd1	1.0
Dnaja3	Clpb	1.0
Dnaja3	Clybl	1.0
Dnaja3	Cox5b	1.0
Dnaja3	Ctnna1	1.0
Dnaja3	Ctsf	1.0
Dnaja3	Cyc1	1.0
Dnaja3	Dele1	1.0
Dnaja3	Dexi	1.0
Dnaja3	Dlat	1.0
Dnaja3	Dlst	1.0
Dnaja4	Ak4	1.0
Dnaja4	Bag3	1.0
Dnajb11	1110065P20Rik	1.0
Dnajb11	2510039O18Rik	1.0
Dnajb11	Abhd12	1.0
Dnajb11	Agap3	1.0
Dnajb11	Akt1	1.0
Dnajb11	Ap2a2	1.0
Dnajb11	Arf5	1.0
Dnajb11	Atp13a2	1.0
Dnajb11	Calr	1.0
Dnajb11	Card19	1.0
Dnajb11	Ccnb1ip1	1.0
Dnajb11	Cd320	1.0
Dnajb11	Cenpb	1.0
Dnajb11	Chmp6	1.0
Dnajb11	Clptm1l	1.0
Dnajb11	Creld2	1.0
Dnajb12	1700021F05Rik	1.0
Dnajb12	2300009A05Rik	1.0
Dnajb12	Abcb10	1.0
Dnajb12	Agpat2	1.0
Dnajb12	Akr1b10	1.0
Dnajb12	Alad	1.0
Dnajb12	Aldh2	1.0
Dnajb12	Apip	1.0
Dnajb12	Ccdc97	1.0
Dnajb12	Chchd2	1.0
Dnajb12	Ciao3	1.0
Dnajb12	Clcn3	1.0
Dnajb12	Clstn1	1.0
Dnajb12	Cmss1	1.0
Dnajb12	Cycs	1.0
Dnajb12	Ddt	1.0
Dnajb2	Adcy6	1.0
Dnajb2	Cep85	1.0
Dnajb5	2310061I04Rik	1.0
Dnajb5	Acss2	1.0
Dnajb5	Aldh4a1	1.0
Dnajb5	Arl2bp	1.0
Dnajb5	Asb8	1.0
Dnajb5	Atp1b1	1.0
Dnajb5	Atp5a1	1.0
Dnajb5	Atp5g3	1.0
Dnajb5	Atp5k	1.0
Dnajb5	Bckdhb	1.0
Dnajb5	Casq2	1.0
Dnajb5	Cisd1	1.0
Dnajb5	Clpb	1.0
Dnajb5	Clybl	1.0
Dnajb5	Cox5b	1.0
Dnajb5	Ctnna1	1.0
Dnajb5	Ctsf	1.0
Dnajb5	Cyc1	1.0
Dnajb5	Dele1	1.0
Dnajb5	Dexi	1.0
Dnajb5	Dlat	1.0
Dnajb5	Dlst	1.0
Dnajb5	Dnaja3	1.0
Dnajb6	4930453N24Rik	1.0
Dnajb6	Adamts2	1.0
Dnajb6	Anapc16	1.0
Dnajb6	Ankle2	1.0
Dnajb6	Arap1	1.0
Dnajb6	Ate1	1.0
Dnajb6	Atg12	1.0
Dnajb6	Atxn7l3b	1.0
Dnajb6	Baz1b	1.0
Dnajb6	BC005537	1.0
Dnajb6	Bloc1s2	1.0
Dnajb6	Brms1l	1.0
Dnajb6	Cbx1	1.0
Dnajb6	Ccdc127	1.0
Dnajb6	Cdc123	1.0
Dnajb6	Cdc5l	1.0
Dnajb6	Chtf8	1.0
Dnajb6	Chtop	1.0
Dnajb6	Cog5	1.0
Dnajb6	Col4a3bp	1.0
Dnajb6	Cop1	1.0
Dnajb6	Cox16	1.0
Dnajb6	Cpd	1.0
Dnajb6	Czib	1.0
Dnajb6	Dhx40	1.0
Dnajc1	Adap2	1.0
Dnajc1	Arid4a	1.0
Dnajc1	Armc8	1.0
Dnajc1	Cdk13	1.0
Dnajc1	Dhx36	1.0
Dnajc10	1110059G10Rik	1.0
Dnajc10	1810009A15Rik	1.0
Dnajc10	4921524J17Rik	1.0
Dnajc10	9130401M01Rik	1.0
Dnajc10	Acp1	1.0
Dnajc10	Adgre1	1.0
Dnajc10	Aggf1	1.0
Dnajc10	Aldh1a1	1.0
Dnajc10	Ap1ar	1.0
Dnajc10	Arl1	1.0
Dnajc10	Arl6ip1	1.0
Dnajc10	Armcx2	1.0
Dnajc10	Arrdc3	1.0
Dnajc10	Asah1	1.0
Dnajc10	Asb3	1.0
Dnajc10	Atad1	1.0
Dnajc10	Atf2	1.0
Dnajc10	Atg4a	1.0
Dnajc10	Atp6v1a	1.0
Dnajc10	Atp6v1f	1.0
Dnajc10	Atpif1	1.0
Dnajc10	Bcap29	1.0
Dnajc10	Bet1	1.0
Dnajc10	Bloc1s1	1.0
Dnajc10	Bnip2	1.0
Dnajc10	Bscl2	1.0
Dnajc10	C330007P06Rik	1.0
Dnajc10	Calu	1.0
Dnajc10	Canx	1.0
Dnajc10	Cby1	1.0
Dnajc10	Ccdc80	1.0
Dnajc10	Ccnc	1.0
Dnajc10	Cd164	1.0
Dnajc10	Cd300ld3	1.0
Dnajc10	Cdc40	1.0
Dnajc10	Cdc42se2	1.0
Dnajc10	Cdk7	1.0
Dnajc10	Cdkn1b	1.0
Dnajc10	Cdkn2aipnl	1.0
Dnajc10	Cfap20	1.0
Dnajc10	Cfdp1	1.0
Dnajc10	Cfp	1.0
Dnajc10	Chmp1b	1.0
Dnajc10	Chmp3	1.0
Dnajc10	Chrac1	1.0
Dnajc10	Cnbp	1.0
Dnajc10	Col3a1	1.0
Dnajc10	Cops2	1.0
Dnajc10	Cpne3	1.0
Dnajc10	Crls1	1.0
Dnajc10	Csde1	1.0
Dnajc10	Csf1r	1.0
Dnajc10	Csrp2	1.0
Dnajc10	Ctsc	1.0
Dnajc10	Ctso	1.0
Dnajc10	Cyb5r4	1.0
Dnajc10	Ddr2	1.0
Dnajc10	Ddx39b	1.0
Dnajc11	2610507B11Rik	1.0
Dnajc11	Aarsd1	1.0
Dnajc11	Acaa1a	1.0
Dnajc11	Afg1l	1.0
Dnajc11	Aifm2	1.0
Dnajc11	Aig1	1.0
Dnajc11	Alkbh5	1.0
Dnajc11	Alkbh7	1.0
Dnajc11	Anks1	1.0
Dnajc11	Antxr2	1.0
Dnajc11	Aplp2	1.0
Dnajc11	Ascc1	1.0
Dnajc11	Atp5pb	1.0
Dnajc11	Bcs1l	1.0
Dnajc11	Bod1	1.0
Dnajc11	Bola3	1.0
Dnajc11	Bphl	1.0
Dnajc11	Bzw2	1.0
Dnajc11	Cd99l2	1.0
Dnajc11	Cenpv	1.0
Dnajc11	Chchd7	1.0
Dnajc11	Cisd3	1.0
Dnajc11	Cox6b1	1.0
Dnajc11	Dgcr6	1.0
Dnajc11	Dmac2	1.0
Dnajc13	4930453N24Rik	1.0
Dnajc13	Adamts2	1.0
Dnajc13	Anapc16	1.0
Dnajc13	Ankle2	1.0
Dnajc13	Arap1	1.0
Dnajc13	Ate1	1.0
Dnajc13	Atg12	1.0
Dnajc13	Atxn7l3b	1.0
Dnajc13	Baz1b	1.0
Dnajc13	BC005537	1.0
Dnajc13	Bloc1s2	1.0
Dnajc13	Brms1l	1.0
Dnajc13	Cbx1	1.0
Dnajc13	Ccdc127	1.0
Dnajc13	Cdc123	1.0
Dnajc13	Cdc5l	1.0
Dnajc13	Chtf8	1.0
Dnajc13	Chtop	1.0
Dnajc13	Cog5	1.0
Dnajc13	Col4a3bp	1.0
Dnajc13	Cop1	1.0
Dnajc13	Cox16	1.0
Dnajc13	Cpd	1.0
Dnajc13	Czib	1.0
Dnajc13	Dhx40	1.0
Dnajc13	Dnajb6	1.0
Dnajc14	2310011J03Rik	1.0
Dnajc14	Aasdhppt	1.0
Dnajc14	Abhd13	1.0
Dnajc14	Agpat5	1.0
Dnajc14	Aimp1	1.0
Dnajc14	Ankmy2	1.0
Dnajc14	Ap1s2	1.0
Dnajc14	Armc1	1.0
Dnajc14	Asnsd1	1.0
Dnajc14	Atox1	1.0
Dnajc14	Bag5	1.0
Dnajc14	BC005624	1.0
Dnajc14	Bccip	1.0
Dnajc14	Blzf1	1.0
Dnajc14	Brk1	1.0
Dnajc14	Btf3l4	1.0
Dnajc14	C9orf72	1.0
Dnajc14	Capn7	1.0
Dnajc14	Caprin1	1.0
Dnajc14	Cbwd1	1.0
Dnajc14	Cbx3	1.0
Dnajc14	Cbx5	1.0
Dnajc14	Ccdc43	1.0
Dnajc14	Cct4	1.0
Dnajc14	Ccz1	1.0
Dnajc14	Chmp2b	1.0
Dnajc14	Cltc	1.0
Dnajc14	Col14a1	1.0
Dnajc14	Commd3	1.0
Dnajc14	Copb2	1.0
Dnajc14	Cpsf2	1.0
Dnajc14	Cript	1.0
Dnajc14	Crot	1.0
Dnajc14	Ctnnb1	1.0
Dnajc14	Ctsl	1.0
Dnajc14	Cxcl12	1.0
Dnajc14	D6Wsu163e	1.0
Dnajc14	Dars	1.0
Dnajc14	Dctn5	1.0
Dnajc14	Ddx20	1.0
Dnajc14	Ddx6	1.0
Dnajc14	Denr	1.0
Dnajc18	Cinp	1.0
Dnajc19	Acp2	1.0
Dnajc19	Ak6	1.0
Dnajc19	Anapc11	1.0
Dnajc19	Ap3b1	1.0
Dnajc19	Arl6ip4	1.0
Dnajc19	Atp6v1d	1.0
Dnajc19	Bmpr1a	1.0
Dnajc19	Bms1	1.0
Dnajc19	Brcc3	1.0
Dnajc19	Cacybp	1.0
Dnajc19	Ccny	1.0
Dnajc19	Ckap5	1.0
Dnajc19	Cnot1	1.0
Dnajc19	Coa6	1.0
Dnajc19	Cops5	1.0
Dnajc19	Crnkl1	1.0
Dnajc19	Dbi	1.0
Dnajc19	Dctn4	1.0
Dnajc19	Ddx1	1.0
Dnajc19	Decr2	1.0
Dnajc19	Dhx29	1.0
Dnajc2	Anln	1.0
Dnajc2	Ap1g1	1.0
Dnajc2	Appl1	1.0
Dnajc2	Arcn1	1.0
Dnajc2	Asb5	1.0
Dnajc2	Bin1	1.0
Dnajc2	Ccdc186	1.0
Dnajc2	Ccdc50	1.0
Dnajc2	Cdc20	1.0
Dnajc2	Cep83	1.0
Dnajc2	Ctsk	1.0
Dnajc2	Cwc27	1.0
Dnajc2	Ddx52	1.0
Dnajc2	Dek	1.0
Dnajc24	1110059G10Rik	1.0
Dnajc24	1810009A15Rik	1.0
Dnajc24	4921524J17Rik	1.0
Dnajc24	9130401M01Rik	1.0
Dnajc24	Acp1	1.0
Dnajc24	Adgre1	1.0
Dnajc24	Aggf1	1.0
Dnajc24	Aldh1a1	1.0
Dnajc24	Ap1ar	1.0
Dnajc24	Arl1	1.0
Dnajc24	Arl6ip1	1.0
Dnajc24	Armcx2	1.0
Dnajc24	Arrdc3	1.0
Dnajc24	Asah1	1.0
Dnajc24	Asb3	1.0
Dnajc24	Atad1	1.0
Dnajc24	Atf2	1.0
Dnajc24	Atg4a	1.0
Dnajc24	Atp6v1a	1.0
Dnajc24	Atp6v1f	1.0
Dnajc24	Atpif1	1.0
Dnajc24	Bcap29	1.0
Dnajc24	Bet1	1.0
Dnajc24	Bloc1s1	1.0
Dnajc24	Bnip2	1.0
Dnajc24	Bscl2	1.0
Dnajc24	C330007P06Rik	1.0
Dnajc24	Calu	1.0
Dnajc24	Canx	1.0
Dnajc24	Cby1	1.0
Dnajc24	Ccdc80	1.0
Dnajc24	Ccnc	1.0
Dnajc24	Cd164	1.0
Dnajc24	Cd300ld3	1.0
Dnajc24	Cdc40	1.0
Dnajc24	Cdc42se2	1.0
Dnajc24	Cdk7	1.0
Dnajc24	Cdkn1b	1.0
Dnajc24	Cdkn2aipnl	1.0
Dnajc24	Cfap20	1.0
Dnajc24	Cfdp1	1.0
Dnajc24	Cfp	1.0
Dnajc24	Chmp1b	1.0
Dnajc24	Chmp3	1.0
Dnajc24	Chrac1	1.0
Dnajc24	Cnbp	1.0
Dnajc24	Col3a1	1.0
Dnajc24	Cops2	1.0
Dnajc24	Cpne3	1.0
Dnajc24	Crls1	1.0
Dnajc24	Csde1	1.0
Dnajc24	Csf1r	1.0
Dnajc24	Csrp2	1.0
Dnajc24	Ctsc	1.0
Dnajc24	Ctso	1.0
Dnajc24	Cyb5r4	1.0
Dnajc24	Ddr2	1.0
Dnajc24	Ddx39b	1.0
Dnajc24	Dnajc10	1.0
Dnajc3	1110038F14Rik	1.0
Dnajc3	Adgrl4	1.0
Dnajc3	Adh5	1.0
Dnajc3	Aga	1.0
Dnajc3	AI413582	1.0
Dnajc3	Akip1	1.0
Dnajc3	Akr1a1	1.0
Dnajc3	Aldh3a2	1.0
Dnajc3	Anapc15	1.0
Dnajc3	Angptl2	1.0
Dnajc3	Apool	1.0
Dnajc3	Arpc1a	1.0
Dnajc3	Atp6ap2	1.0
Dnajc3	Atp6v1c1	1.0
Dnajc3	Bad	1.0
Dnajc3	Bcap31	1.0
Dnajc3	Blvrb	1.0
Dnajc3	Bola2	1.0
Dnajc3	Bst2	1.0
Dnajc3	Btf3	1.0
Dnajc3	Bud31	1.0
Dnajc3	Camk1	1.0
Dnajc3	Cct5	1.0
Dnajc3	Cdc26	1.0
Dnajc3	Cgrrf1	1.0
Dnajc3	Chmp1a	1.0
Dnajc3	Chmp2a	1.0
Dnajc3	Churc1	1.0
Dnajc3	Cnn2	1.0
Dnajc3	Cog2	1.0
Dnajc3	Col5a1	1.0
Dnajc3	Commd5	1.0
Dnajc3	Cops6	1.0
Dnajc3	Cops9	1.0
Dnajc3	Cox19	1.0
Dnajc3	Cr1l	1.0
Dnajc3	Creg1	1.0
Dnajc3	Crtap	1.0
Dnajc3	Cse1l	1.0
Dnajc3	Cwc15	1.0
Dnajc3	Cyld	1.0
Dnajc3	Dazap2	1.0
Dnajc3	Dctpp1	1.0
Dnajc3	Ddah2	1.0
Dnajc4	Adipor2	1.0
Dnajc4	Ak1	1.0
Dnajc4	Akt2	1.0
Dnajc4	Atp1a1	1.0
Dnajc4	Atp9a	1.0
Dnajc4	Bckdk	1.0
Dnajc5	B4galt1	1.0
Dnajc7	1110059G10Rik	1.0
Dnajc7	1810009A15Rik	1.0
Dnajc7	4921524J17Rik	1.0
